Time,IP_Address,API_Call
00:12:21,172:144:0:26,Regularly2
00:12:22,172:144:0:30,Regularly1
00:12:23,172:144:0:28,Rarely
00:12:24,172:144:0:32,Regularly2
00:12:25,172:144:0:28,Often3
00:12:26,172:144:0:27,Regularly1
00:12:27,172:144:0:27,Regularly3
00:12:28,172:144:0:23,Sometimes2
00:12:29,172:144:0:25,Regularly3
00:12:30,172:144:0:28,Often2
00:12:31,172:144:0:23,Often8
00:12:32,172:144:0:26,Regularly2
00:12:33,172:144:0:25,Sometimes1
00:12:34,172:144:0:31,Often8
00:12:35,172:144:0:27,Often5
00:12:36,172:144:0:30,Regularly2
00:12:37,172:144:0:30,Often2
00:12:38,172:144:0:23,Regularly3
00:12:39,172:144:0:33,Sometimes2
00:12:40,172:144:0:29,Often7
00:12:41,172:144:0:35,Rarely
00:12:42,172:144:0:28,Often3
00:12:43,172:144:0:22,Regularly2
00:12:44,172:144:0:33,Often2
00:12:45,172:144:0:33,Often5
00:12:46,172:144:0:32,Often1
00:12:47,172:144:0:26,Sometimes2
00:12:48,172:144:0:30,Often3
00:12:49,172:144:0:32,Sometimes2
00:12:50,172:144:0:37,Often8
00:12:51,172:144:0:37,Often4
00:12:52,172:144:0:33,Regularly3
00:12:53,172:144:0:35,Sometimes2
00:12:54,172:144:0:30,Often4
00:12:55,172:144:0:34,Often4
00:12:56,172:144:0:23,Often2
00:12:57,172:144:0:33,Often7
00:12:58,172:144:0:37,Sometimes1
00:12:59,172:144:0:26,Regularly2
00:13:00,172:144:0:25,Rarely
00:13:01,172:144:0:27,Often1
00:13:02,172:144:0:33,Often1
00:13:03,172:144:0:27,Often1
00:13:04,172:144:0:22,Regularly1
00:13:05,172:144:0:37,Often7
00:13:06,172:144:0:37,Sometimes1
00:13:07,172:144:0:35,Often4
00:13:08,172:144:0:33,Sometimes1
00:13:09,172:144:0:34,Often8
00:13:10,172:144:0:24,Often6
00:13:11,172:144:0:28,Often4
00:13:12,172:144:0:37,Rarely
00:13:13,172:144:0:26,Sometimes2
00:13:14,172:144:0:27,Regularly1
00:13:15,172:144:0:36,Regularly3
00:13:16,172:144:0:24,Regularly2
00:13:17,172:144:0:34,Often8
00:13:18,172:144:0:36,Regularly1
00:13:19,172:144:0:24,Often4
00:13:20,172:144:0:35,Often3
00:13:21,172:144:0:36,Often6
00:13:22,172:144:0:25,Regularly1
00:13:23,172:144:0:31,Often7
00:13:24,172:144:0:24,Regularly3
00:13:25,172:144:0:27,Sometimes1
00:13:26,172:144:0:22,Sometimes2
00:13:27,172:144:0:27,Often1
00:13:28,172:144:0:31,Often6
00:13:29,172:144:0:28,Sometimes1
00:13:30,172:144:0:36,Often1
00:13:31,172:144:0:28,Often4
00:13:32,172:144:0:36,Often6
00:13:33,172:144:0:34,Regularly2
00:13:34,172:144:0:24,Regularly2
00:13:35,172:144:0:28,Regularly1
00:13:36,172:144:0:37,Regularly2
00:13:37,172:144:0:23,Often3
00:13:38,172:144:0:27,Often3
00:13:39,172:144:0:35,Rarely
00:13:40,172:144:0:31,Often5
00:13:41,172:144:0:29,Often6
00:13:42,172:144:0:26,Often2
00:13:43,172:144:0:30,Often3
00:13:44,172:144:0:37,Rarely
00:13:45,172:144:0:23,Regularly1
00:13:46,172:144:0:35,Often5
00:13:47,172:144:0:24,Rarely
00:13:48,172:144:0:33,Rarely
00:13:49,172:144:0:25,Regularly3
00:13:50,172:144:0:24,Often1
00:13:51,172:144:0:35,Sometimes2
00:13:52,172:144:0:26,Often5
00:13:53,172:144:0:27,Sometimes1
00:13:54,172:144:0:25,Often4
00:13:55,172:144:0:24,Sometimes1
00:13:56,172:144:0:36,Often3
00:13:57,172:144:0:37,Often1
00:13:58,172:144:0:27,Often8
00:13:59,172:144:0:30,Rarely
00:14:00,172:144:0:33,Often1
00:14:01,172:144:0:37,Often5
00:14:02,172:144:0:36,Often8
00:14:03,172:144:0:24,Rarely
00:14:04,172:144:0:25,Often7
00:14:05,172:144:0:32,Often3
00:14:06,172:144:0:36,Often5
00:14:07,172:144:0:35,Sometimes1
00:14:08,172:144:0:25,Regularly3
00:14:09,172:144:0:30,Sometimes2
00:14:10,172:144:0:24,Often7
00:14:11,172:144:0:37,Often2
00:14:12,172:144:0:35,Often8
00:14:13,172:144:0:31,Often3
00:14:14,172:144:0:28,Regularly1
00:14:15,172:144:0:26,Regularly1
00:14:16,172:144:0:32,Often3
00:14:17,172:144:0:26,Rarely
00:14:18,172:144:0:30,Often1
00:14:19,172:144:0:22,Regularly3
00:14:20,172:144:0:28,Sometimes1
00:14:21,172:144:0:32,Often3
00:14:22,172:144:0:33,Often8
00:14:23,172:144:0:29,Often1
00:14:24,172:144:0:28,Regularly3
00:14:25,172:144:0:30,Often4
00:14:26,172:144:0:32,Sometimes1
00:14:27,172:144:0:34,Often5
00:14:28,172:144:0:33,Regularly2
00:14:29,172:144:0:35,Often3
00:14:30,172:144:0:22,Often1
00:14:31,172:144:0:26,Regularly2
00:14:32,172:144:0:22,Sometimes1
00:14:33,172:144:0:31,Regularly1
00:14:34,172:144:0:28,Often5
00:14:35,172:144:0:28,Often6
00:14:36,172:144:0:27,Often1
00:14:37,172:144:0:26,Often5
00:14:38,172:144:0:33,Often1
00:14:39,172:144:0:34,Often6
00:14:40,172:144:0:28,Regularly2
00:14:41,172:144:0:22,Regularly3
00:14:42,172:144:0:26,Often3
00:14:43,172:144:0:26,Often5
00:14:44,172:144:0:27,Regularly2
00:14:45,172:144:0:37,Often6
00:14:46,172:144:0:32,Regularly2
00:14:47,172:144:0:32,Regularly3
00:14:48,172:144:0:26,Often8
00:14:49,172:144:0:33,Sometimes1
00:14:50,172:144:0:29,Often7
00:14:51,172:144:0:29,Sometimes2
00:14:52,172:144:0:23,Rarely
00:14:53,172:144:0:30,Regularly1
00:14:54,172:144:0:34,Often4
00:14:55,172:144:0:35,Often4
00:14:56,172:144:0:31,Rarely
00:14:57,172:144:0:32,Often5
00:14:58,172:144:0:36,Regularly3
00:14:59,172:144:0:34,Regularly1
00:15:00,172:144:0:31,Regularly3
00:15:01,172:144:0:31,Sometimes2
00:15:02,172:144:0:25,Sometimes2
00:15:03,172:144:0:28,Regularly1
00:15:04,172:144:0:30,Regularly3
00:15:05,172:144:0:36,Often5
00:15:06,172:144:0:27,Regularly2
00:15:07,172:144:0:32,Regularly2
00:15:08,172:144:0:35,Regularly3
00:15:09,172:144:0:24,Often7
00:15:10,172:144:0:33,Regularly1
00:15:11,172:144:0:34,Sometimes1
00:15:12,172:144:0:32,Often1
00:15:13,172:144:0:34,Sometimes1
00:15:14,172:144:0:30,Often2
00:15:15,172:144:0:24,Regularly1
00:15:16,172:144:0:27,Often4
00:15:17,172:144:0:28,Often4
00:15:18,172:144:0:36,Often7
00:15:19,172:144:0:32,Often8
00:15:20,172:144:0:29,Regularly2
00:15:21,172:144:0:30,Regularly3
00:15:22,172:144:0:25,Regularly1
00:15:23,172:144:0:28,Regularly2
00:15:24,172:144:0:33,Sometimes2
00:15:25,172:144:0:28,Sometimes1
00:15:26,172:144:0:22,Often3
00:15:27,172:144:0:32,Often5
00:15:28,172:144:0:26,Often1
00:15:29,172:144:0:24,Often1
00:15:30,172:144:0:36,Regularly2
00:15:31,172:144:0:36,Often6
00:15:32,172:144:0:24,Sometimes2
00:15:33,172:144:0:28,Sometimes2
00:15:34,172:144:0:28,Sometimes1
00:15:35,172:144:0:25,Often2
00:15:36,172:144:0:23,Regularly1
00:15:37,172:144:0:23,Often3
00:15:38,172:144:0:36,Sometimes2
00:15:39,172:144:0:36,Often1
00:15:40,172:144:0:25,Regularly2
00:15:41,172:144:0:29,Often6
00:15:42,172:144:0:30,Often4
00:15:43,172:144:0:25,Often8
00:15:44,172:144:0:22,Sometimes1
00:15:45,172:144:0:25,Often7
00:15:46,172:144:0:35,Often3
00:15:47,172:144:0:34,Rarely
00:15:48,172:144:0:27,Often5
00:15:49,172:144:0:28,Often8
00:15:50,172:144:0:23,Often2
00:15:51,172:144:0:29,Regularly3
00:15:52,172:144:0:23,Regularly2
00:15:53,172:144:0:35,Regularly2
00:15:54,172:144:0:24,Regularly3
00:15:55,172:144:0:25,Often6
00:15:56,172:144:0:37,Often5
00:15:57,172:144:0:35,Sometimes1
00:15:58,172:144:0:35,Sometimes1
00:15:59,172:144:0:25,Often7
00:16:00,175:144:22:7,Rarely
00:16:01,172:144:0:26,Sometimes2
00:16:02,172:144:0:35,Sometimes1
00:16:03,172:144:0:30,Often3
00:16:04,172:144:0:27,Often6
00:16:05,172:144:0:36,Sometimes2
00:16:06,172:144:0:27,Often8
00:16:07,172:144:0:24,Often2
00:16:08,172:144:0:37,Often2
00:16:09,172:144:0:25,Often6
00:16:10,172:144:0:36,Regularly1
00:16:11,172:144:0:34,Often4
00:16:12,172:144:0:36,Rarely
00:16:13,172:144:0:30,Often4
00:16:14,172:144:0:22,Sometimes1
00:16:15,172:144:0:30,Sometimes2
00:16:16,172:144:0:24,Regularly3
00:16:17,172:144:0:34,Sometimes2
00:16:18,172:144:0:37,Regularly3
00:16:19,172:144:0:29,Often2
00:16:20,172:144:0:36,Often1
00:16:21,172:144:0:23,Regularly2
00:16:22,172:144:0:24,Often7
00:16:23,172:144:0:23,Often2
00:16:24,172:144:0:28,Rarely
00:16:25,172:144:0:24,Often6
00:16:26,172:144:0:28,Often4
00:16:27,172:144:0:32,Often5
00:16:28,172:144:0:23,Rarely
00:16:29,172:144:0:35,Regularly3
00:16:30,172:144:0:25,Sometimes2
00:16:31,172:144:0:23,Regularly1
00:16:32,172:144:0:27,Regularly2
00:16:33,172:144:0:29,Often7
00:16:34,172:144:0:37,Often6
00:16:35,172:144:0:24,Rarely
00:16:36,172:144:0:23,Rarely
00:16:37,172:144:0:27,Regularly2
00:16:38,172:144:0:25,Often4
00:16:39,172:144:0:32,Rarely
00:16:40,172:144:0:24,Often3
00:16:41,172:144:0:35,Often4
00:16:42,172:144:0:30,Sometimes2
00:16:43,172:144:0:29,Sometimes1
00:16:44,172:144:0:36,Rarely
00:16:45,172:144:0:24,Rarely
00:16:46,172:144:0:22,Regularly2
00:16:47,172:144:0:27,Regularly2
00:16:48,172:144:0:22,Often2
00:16:49,172:144:0:33,Often7
00:16:50,172:144:0:31,Often1
00:16:51,172:144:0:31,Often7
00:16:52,172:144:0:25,Often7
00:16:53,172:144:0:35,Often2
00:16:54,172:144:0:24,Often7
00:16:55,172:144:0:25,Often4
00:16:56,172:144:0:33,Rarely
00:16:57,172:144:0:37,Often2
00:16:58,172:144:0:26,Rarely
00:16:59,172:144:0:35,Rarely
00:17:00,172:144:0:25,Rarely
00:17:01,172:144:0:29,Sometimes1
00:17:02,172:144:0:28,Regularly1
00:17:03,172:144:0:36,Sometimes2
00:17:04,172:144:0:22,Often4
00:17:05,172:144:0:28,Often2
00:17:06,172:144:0:24,Often6
00:17:07,172:144:0:32,Regularly3
00:17:08,172:144:0:32,Often1
00:17:09,172:144:0:31,Sometimes2
00:17:10,172:144:0:37,Regularly1
00:17:11,172:144:0:24,Often6
00:17:12,172:144:0:22,Rarely
00:17:13,172:144:0:32,Often7
00:17:14,172:144:0:30,Sometimes1
00:17:15,172:144:0:22,Often2
00:17:16,172:144:0:32,Sometimes2
00:17:17,172:144:0:30,Often3
00:17:18,172:144:0:33,Often8
00:17:19,172:144:0:34,Often3
00:17:20,172:144:0:26,Often5
00:17:21,172:144:0:36,Often1
00:17:22,172:144:0:26,Often1
00:17:23,172:144:0:27,Often7
00:17:24,172:144:0:25,Rarely
00:17:25,172:144:0:24,Regularly1
00:17:26,172:144:0:22,Often5
00:17:27,172:144:0:35,Regularly1
00:17:28,172:144:0:27,Often3
00:17:29,172:144:0:36,Sometimes2
00:17:30,172:144:0:32,Sometimes1
00:17:31,172:144:0:35,Regularly1
00:17:32,172:144:0:30,Often8
00:17:33,172:144:0:37,Often5
00:17:34,172:144:0:32,Often4
00:17:35,172:144:0:31,Often3
00:17:36,172:144:0:30,Often6
00:17:37,172:144:0:31,Often3
00:17:38,172:144:0:25,Sometimes2
00:17:39,172:144:0:37,Often2
00:17:40,172:144:0:30,Often8
00:17:41,172:144:0:33,Often6
00:17:42,172:144:0:33,Often5
00:17:43,172:144:0:22,Often4
00:17:44,172:144:0:33,Often8
00:17:45,172:144:0:29,Often8
00:17:46,172:144:0:36,Rarely
00:17:47,172:144:0:30,Often5
00:17:48,172:144:0:27,Often8
00:17:49,172:144:0:23,Often1
00:17:50,172:144:0:25,Often2
00:17:51,172:144:0:25,Regularly3
00:17:52,172:144:0:22,Sometimes2
00:17:53,172:144:0:29,Often1
00:17:54,172:144:0:31,Sometimes2
00:17:55,172:144:0:24,Rarely
00:17:56,172:144:0:36,Regularly1
00:17:57,172:144:0:28,Often6
00:17:58,172:144:0:36,Often6
00:17:59,172:144:0:24,Often7
00:18:00,172:144:0:37,Sometimes1
00:18:01,172:144:0:26,Often4
00:18:02,172:144:0:24,Often8
00:18:03,172:144:0:37,Often2
00:18:04,172:144:0:28,Sometimes2
00:18:05,172:144:0:37,Regularly2
00:18:06,172:144:0:32,Sometimes1
00:18:07,172:144:0:28,Rarely
00:18:08,172:144:0:32,Often8
00:18:09,172:144:0:34,Often5
00:18:10,172:144:0:22,Often4
00:18:11,172:144:0:25,Rarely
00:18:12,172:144:0:27,Sometimes2
00:18:13,172:144:0:26,Sometimes2
00:18:14,172:144:0:37,Regularly2
00:18:15,172:144:0:32,Regularly3
00:18:16,172:144:0:31,Often5
00:18:17,172:144:0:35,Sometimes1
00:18:18,172:144:0:35,Often5
00:18:19,172:144:0:32,Often5
00:18:20,172:144:0:22,Regularly3
00:18:21,172:144:0:33,Often8
00:18:22,172:144:0:37,Often6
00:18:23,172:144:0:22,Often2
00:18:24,172:144:0:30,Regularly3
00:18:25,172:144:0:29,Sometimes1
00:18:26,172:144:0:23,Often4
00:18:27,172:144:0:31,Often2
00:18:28,172:144:0:33,Regularly3
00:18:29,172:144:0:25,Often5
00:18:30,172:144:0:33,Sometimes1
00:18:31,172:144:0:31,Often7
00:18:32,172:144:0:27,Often4
00:18:33,172:144:0:27,Often2
00:18:34,172:144:0:28,Often7
00:18:35,172:144:0:31,Often2
00:18:36,172:144:0:37,Often4
00:18:37,172:144:0:28,Often1
00:18:38,172:144:0:35,Often1
00:18:39,172:144:0:23,Regularly3
00:18:40,172:144:0:23,Often7
00:18:41,172:144:0:27,Often7
00:18:42,175:144:22:4,Rarely
00:18:43,172:144:0:29,Sometimes1
00:18:44,172:144:0:23,Often6
00:18:45,172:144:0:28,Sometimes1
00:18:46,172:144:0:28,Often8
00:18:47,172:144:0:22,Often6
00:18:48,172:144:0:35,Sometimes1
00:18:49,172:144:0:33,Often4
00:18:50,172:144:0:36,Rarely
00:18:51,172:144:0:32,Regularly1
00:18:52,172:144:0:29,Regularly3
00:18:53,172:144:0:33,Regularly1
00:18:54,172:144:0:33,Often2
00:18:55,172:144:0:24,Often2
00:18:56,172:144:0:33,Often1
00:18:57,172:144:0:25,Often8
00:18:58,172:144:0:24,Often8
00:18:59,172:144:0:30,Regularly2
00:19:00,172:144:0:30,Often4
00:19:01,172:144:0:26,Regularly2
00:19:02,172:144:0:37,Rarely
00:19:03,172:144:0:36,Often4
00:19:04,172:144:0:27,Often7
00:19:05,172:144:0:28,Often4
00:19:06,172:144:0:27,Often8
00:19:07,172:144:0:34,Often1
00:19:08,172:144:0:33,Often7
00:19:09,172:144:0:30,Regularly1
00:19:10,172:144:0:34,Often3
00:19:11,172:144:0:37,Often6
00:19:12,172:144:0:23,Often2
00:19:13,172:144:0:27,Regularly1
00:19:14,172:144:0:22,Often1
00:19:15,172:144:0:29,Often8
00:19:16,172:144:0:31,Sometimes1
00:19:17,172:144:0:32,Regularly3
00:19:18,172:144:0:26,Often1
00:19:19,172:144:0:36,Regularly3
00:19:20,172:144:0:36,Often7
00:19:21,172:144:0:28,Often1
00:19:22,172:144:0:26,Regularly1
00:19:23,172:144:0:22,Regularly1
00:19:24,172:144:0:22,Often7
00:19:25,172:144:0:31,Often7
00:19:26,172:144:0:33,Regularly2
00:19:27,172:144:0:24,Often8
00:19:28,172:144:0:34,Sometimes1
00:19:29,172:144:0:26,Regularly2
00:19:30,172:144:0:33,Often4
00:19:31,172:144:0:30,Often5
00:19:32,172:144:0:30,Often7
00:19:33,172:144:0:26,Often5
00:19:34,172:144:0:29,Often4
00:19:35,172:144:0:30,Often6
00:19:36,172:144:0:35,Often2
00:19:37,172:144:0:33,Often8
00:19:38,172:144:0:35,Sometimes1
00:19:39,172:144:0:23,Sometimes1
00:19:40,175:144:22:2,Rarely
00:19:41,172:144:0:32,Often2
00:19:42,172:144:0:28,Often5
00:19:43,172:144:0:28,Sometimes1
00:19:44,172:144:0:24,Often7
00:19:45,172:144:0:24,Often8
00:19:46,172:144:0:24,Often8
00:19:47,172:144:0:35,Rarely
00:19:48,172:144:0:30,Sometimes1
00:19:49,172:144:0:24,Often1
00:19:50,172:144:0:22,Often5
00:19:51,172:144:0:30,Often2
00:19:52,172:144:0:29,Sometimes2
00:19:53,172:144:0:28,Sometimes2
00:19:54,172:144:0:23,Often7
00:19:55,172:144:0:35,Sometimes1
00:19:56,172:144:0:24,Often1
00:19:57,172:144:0:32,Often1
00:19:58,172:144:0:25,Regularly2
00:19:59,172:144:0:29,Often6
00:20:00,172:144:0:24,Often4
00:20:01,172:144:0:28,Rarely
00:20:02,172:144:0:30,Regularly2
00:20:03,172:144:0:22,Often7
00:20:04,172:144:0:31,Sometimes2
00:20:05,172:144:0:32,Often5
00:20:06,172:144:0:25,Often1
00:20:07,172:144:0:28,Regularly3
00:20:08,172:144:0:26,Often7
00:20:09,172:144:0:34,Often1
00:20:10,172:144:0:29,Often7
00:20:11,172:144:0:34,Sometimes2
00:20:12,172:144:0:35,Regularly1
00:20:13,172:144:0:33,Often5
00:20:14,172:144:0:33,Rarely
00:20:15,172:144:0:24,Sometimes2
00:20:16,172:144:0:34,Regularly2
00:20:17,172:144:0:25,Often6
00:20:18,172:144:0:25,Often6
00:20:19,172:144:0:22,Often6
00:20:20,172:144:0:24,Often3
00:20:21,172:144:0:31,Often7
00:20:22,172:144:0:37,Often8
00:20:23,172:144:0:22,Often8
00:20:24,172:144:0:27,Often8
00:20:25,172:144:0:24,Rarely
00:20:26,172:144:0:36,Often3
00:20:27,172:144:0:33,Often6
00:20:28,172:144:0:28,Often2
00:20:29,172:144:0:24,Sometimes2
00:20:30,172:144:0:27,Often7
00:20:31,172:144:0:33,Often7
00:20:32,172:144:0:32,Often2
00:20:33,172:144:0:31,Often4
00:20:34,172:144:0:37,Often4
00:20:35,172:144:0:31,Sometimes1
00:20:36,172:144:0:29,Regularly1
00:20:37,172:144:0:30,Sometimes1
00:20:38,172:144:0:24,Often5
00:20:39,172:144:0:25,Often1
00:20:40,172:144:0:36,Regularly3
00:20:41,172:144:0:33,Often7
00:20:42,172:144:0:33,Often3
00:20:43,172:144:0:26,Often4
00:20:44,172:144:0:34,Often5
00:20:45,172:144:0:27,Regularly2
00:20:46,172:144:0:35,Sometimes2
00:20:47,172:144:0:34,Often4
00:20:48,172:144:0:25,Often6
00:20:49,172:144:0:32,Regularly2
00:20:50,172:144:0:27,Sometimes2
00:20:51,172:144:0:22,Sometimes1
00:20:52,172:144:0:36,Regularly1
00:20:53,172:144:0:25,Often2
00:20:54,172:144:0:28,Regularly2
00:20:55,172:144:0:30,Often3
00:20:56,172:144:0:25,Sometimes1
00:20:57,172:144:0:34,Regularly3
00:20:58,172:144:0:29,Sometimes2
00:20:59,172:144:0:30,Regularly1
00:21:00,172:144:0:24,Sometimes1
00:21:01,172:144:0:26,Often1
00:21:02,172:144:0:26,Sometimes2
00:21:03,172:144:0:28,Often2
00:21:04,172:144:0:25,Often5
00:21:05,172:144:0:26,Regularly1
00:21:06,172:144:0:32,Rarely
00:21:07,172:144:0:23,Often8
00:21:08,172:144:0:33,Often1
00:21:09,172:144:0:22,Regularly1
00:21:10,172:144:0:25,Often1
00:21:11,172:144:0:22,Often7
00:21:12,172:144:0:24,Regularly2
00:21:13,172:144:0:34,Often5
00:21:14,172:144:0:26,Often7
00:21:15,172:144:0:24,Often3
00:21:16,172:144:0:30,Often2
00:21:17,172:144:0:22,Regularly1
00:21:18,172:144:0:26,Rarely
00:21:19,172:144:0:25,Often4
00:21:20,172:144:0:26,Sometimes2
00:21:21,172:144:0:33,Sometimes2
00:21:22,172:144:0:29,Often7
00:21:23,172:144:0:27,Often8
00:21:24,172:144:0:34,Regularly1
00:21:25,172:144:0:37,Often6
00:21:26,172:144:0:23,Sometimes2
00:21:27,172:144:0:31,Regularly2
00:21:28,172:144:0:37,Often4
00:21:29,172:144:0:28,Sometimes1
00:21:30,172:144:0:27,Often2
00:21:31,172:144:0:33,Often1
00:21:32,172:144:0:28,Often5
00:21:33,172:144:0:32,Often5
00:21:34,172:144:0:29,Often8
00:21:35,172:144:0:33,Often8
00:21:36,172:144:0:37,Often7
00:21:37,172:144:0:28,Often3
00:21:38,172:144:0:28,Sometimes2
00:21:39,172:144:0:25,Often7
00:21:40,172:144:0:35,Sometimes2
00:21:41,172:144:0:36,Often7
00:21:42,172:144:0:22,Sometimes1
00:21:43,172:144:0:31,Often6
00:21:44,172:144:0:25,Regularly1
00:21:45,172:144:0:23,Regularly2
00:21:46,172:144:0:35,Regularly1
00:21:47,172:144:0:32,Often8
00:21:48,172:144:0:30,Often8
00:21:49,172:144:0:24,Often8
00:21:50,172:144:0:26,Often4
00:21:51,172:144:0:27,Often7
00:21:52,172:144:0:30,Regularly3
00:21:53,172:144:0:25,Often5
00:21:54,172:144:0:30,Often3
00:21:55,172:144:0:35,Regularly3
00:21:56,172:144:0:34,Regularly1
00:21:57,172:144:0:32,Often1
00:21:58,172:144:0:32,Often2
00:21:59,172:144:0:37,Often7
00:22:00,172:144:0:23,Often4
00:22:01,172:144:0:26,Regularly1
00:22:02,172:144:0:25,Often6
00:22:03,172:144:0:22,Often5
00:22:04,172:144:0:27,Rarely
00:22:05,172:144:0:29,Regularly3
00:22:06,172:144:0:32,Often6
00:22:07,172:144:0:25,Regularly1
00:22:08,172:144:0:29,Regularly2
00:22:09,172:144:0:25,Often7
00:22:10,172:144:0:26,Often8
00:22:11,172:144:0:30,Sometimes2
00:22:12,172:144:0:22,Sometimes1
00:22:13,172:144:0:31,Often4
00:22:14,172:144:0:32,Rarely
00:22:15,172:144:0:24,Often6
00:22:16,172:144:0:31,Often2
00:22:17,172:144:0:31,Rarely
00:22:18,172:144:0:34,Often7
00:22:19,172:144:0:36,Rarely
00:22:20,172:144:0:34,Regularly3
00:22:21,172:144:0:36,Regularly1
00:22:22,172:144:0:29,Regularly1
00:22:23,172:144:0:23,Often3
00:22:24,172:144:0:34,Regularly2
00:22:25,172:144:0:35,Regularly2
00:22:26,172:144:0:27,Often4
00:22:27,172:144:0:30,Often3
00:22:28,172:144:0:24,Regularly2
00:22:29,172:144:0:31,Sometimes1
00:22:30,172:144:0:22,Sometimes1
00:22:31,172:144:0:33,Sometimes2
00:22:32,172:144:0:34,Regularly2
00:22:33,172:144:0:24,Sometimes1
00:22:34,172:144:0:32,Regularly3
00:22:35,172:144:0:31,Regularly1
00:22:36,172:144:0:33,Often1
00:22:37,172:144:0:23,Often1
00:22:38,172:144:0:27,Often6
00:22:39,172:144:0:32,Often1
00:22:40,172:144:0:34,Regularly1
00:22:41,172:144:0:24,Rarely
00:22:42,172:144:0:35,Often1
00:22:43,172:144:0:32,Often4
00:22:44,172:144:0:37,Often2
00:22:45,172:144:0:36,Often5
00:22:46,172:144:0:25,Often7
00:22:47,172:144:0:28,Often2
00:22:48,172:144:0:23,Often6
00:22:49,172:144:0:30,Regularly2
00:22:50,172:144:0:34,Rarely
00:22:51,172:144:0:25,Sometimes1
00:22:52,172:144:0:31,Often7
00:22:53,172:144:0:23,Often7
00:22:54,172:144:0:31,Often6
00:22:55,172:144:0:25,Regularly2
00:22:56,172:144:0:22,Often2
00:22:57,172:144:0:26,Regularly1
00:22:58,172:144:0:32,Often1
00:22:59,172:144:0:37,Sometimes2
00:23:00,172:144:0:26,Often3
00:23:01,172:144:0:22,Rarely
00:23:02,172:144:0:30,Sometimes1
00:23:03,172:144:0:27,Often4
00:23:04,172:144:0:32,Sometimes2
00:23:05,172:144:0:29,Often2
00:23:06,172:144:0:27,Often4
00:23:07,172:144:0:28,Rarely
00:23:08,172:144:0:37,Often8
00:23:09,172:144:0:31,Regularly1
00:23:10,172:144:0:25,Often8
00:23:11,172:144:0:23,Often8
00:23:12,172:144:0:33,Often5
00:23:13,172:144:0:24,Rarely
00:23:14,172:144:0:37,Regularly3
00:23:15,172:144:0:26,Rarely
00:23:16,172:144:0:25,Often1
00:23:17,172:144:0:34,Often6
00:23:18,172:144:0:23,Often3
00:23:19,172:144:0:34,Often5
00:23:20,172:144:0:23,Sometimes1
00:23:21,172:144:0:33,Regularly2
00:23:22,172:144:0:32,Often2
00:23:23,172:144:0:36,Regularly1
00:23:24,172:144:0:33,Often3
00:23:25,172:144:0:35,Often1
00:23:26,172:144:0:36,Often2
00:23:27,172:144:0:31,Sometimes1
00:23:28,172:144:0:34,Regularly1
00:23:29,172:144:0:23,Regularly1
00:23:30,172:144:0:36,Often7
00:23:31,172:144:0:31,Often6
00:23:32,172:144:0:28,Sometimes1
00:23:33,172:144:0:22,Sometimes1
00:23:34,172:144:0:23,Regularly1
00:23:35,172:144:0:36,Often5
00:23:36,172:144:0:32,Regularly3
00:23:37,172:144:0:25,Often2
00:23:38,172:144:0:32,Regularly3
00:23:39,172:144:0:24,Sometimes1
00:23:40,172:144:0:30,Often1
00:23:41,172:144:0:29,Regularly1
00:23:42,172:144:0:27,Often2
00:23:43,172:144:0:30,Often6
00:23:44,172:144:0:36,Sometimes1
00:23:45,172:144:0:22,Rarely
00:23:46,172:144:0:25,Often2
00:23:47,172:144:0:35,Often1
00:23:48,172:144:0:24,Often7
00:23:49,172:144:0:33,Regularly2
00:23:50,172:144:0:24,Often4
00:23:51,172:144:0:24,Often2
00:23:52,172:144:0:30,Sometimes1
00:23:53,172:144:0:28,Regularly2
00:23:54,172:144:0:22,Rarely
00:23:55,172:144:0:31,Often5
00:23:56,172:144:0:28,Often1
00:23:57,172:144:0:24,Often3
00:23:58,172:144:0:31,Often7
00:23:59,172:144:0:32,Regularly1
00:24:00,172:144:0:23,Often7
00:24:01,172:144:0:28,Regularly3
00:24:02,172:144:0:27,Often6
00:24:03,172:144:0:29,Regularly1
00:24:04,172:144:0:37,Often2
00:24:05,172:144:0:31,Rarely
00:24:06,172:144:0:37,Often3
00:24:07,172:144:0:27,Often1
00:24:08,172:144:0:27,Rarely
00:24:09,172:144:0:23,Often2
00:24:10,172:144:0:27,Often8
00:24:11,172:144:0:37,Often2
00:24:12,172:144:0:23,Often6
00:24:13,172:144:0:34,Often8
00:24:14,172:144:0:35,Often3
00:24:15,172:144:0:22,Regularly3
00:24:16,172:144:0:24,Often3
00:24:17,172:144:0:23,Often6
00:24:18,172:144:0:27,Regularly1
00:24:19,172:144:0:25,Regularly2
00:24:20,172:144:0:22,Often7
00:24:21,172:144:0:29,Sometimes1
00:24:22,172:144:0:28,Regularly3
00:24:23,172:144:0:22,Often1
00:24:24,172:144:0:30,Often7
00:24:25,172:144:0:23,Often6
00:24:26,172:144:0:30,Often8
00:24:27,172:144:0:25,Often3
00:24:28,172:144:0:30,Often7
00:24:29,172:144:0:35,Often6
00:24:30,172:144:0:32,Regularly2
00:24:31,172:144:0:33,Often7
00:24:32,172:144:0:32,Often5
00:24:33,172:144:0:23,Often4
00:24:34,172:144:0:28,Often3
00:24:35,172:144:0:37,Regularly2
00:24:36,172:144:0:24,Often2
00:24:37,172:144:0:29,Often2
