Time,IP_Address,API_Call
00:39:30,172:144:0:34,Regularly3
00:39:31,172:144:0:22,Regularly3
00:39:32,172:144:0:24,Regularly3
00:39:33,172:144:0:24,Often5
00:39:34,172:144:0:23,Regularly2
00:39:35,172:144:0:32,Often1
00:39:36,172:144:0:30,Regularly3
00:39:37,172:144:0:24,Often8
00:39:38,172:144:0:30,Regularly3
00:39:39,172:144:0:24,Often7
00:39:40,172:144:0:35,Often5
00:39:41,172:144:0:36,Often4
00:39:42,172:144:0:27,Often1
00:39:43,172:144:0:34,Often7
00:39:44,172:144:0:32,Sometimes1
00:39:45,172:144:0:23,Regularly1
00:39:46,172:144:0:24,Regularly2
00:39:47,172:144:0:31,Regularly3
00:39:48,175:144:22:6,Rarely
00:39:49,172:144:0:28,Often7
00:39:50,172:144:0:33,Sometimes2
00:39:51,172:144:0:34,Sometimes2
00:39:52,172:144:0:32,Often6
00:39:53,172:144:0:28,Regularly3
00:39:54,172:144:0:33,Sometimes1
00:39:55,172:144:0:31,Often8
00:39:56,172:144:0:22,Often6
00:39:57,172:144:0:25,Often7
00:39:58,172:144:0:37,Often3
00:39:59,172:144:0:25,Often3
00:40:00,172:144:0:23,Often5
00:40:01,172:144:0:23,Often8
00:40:02,172:144:0:22,Regularly2
00:40:03,172:144:0:32,Often6
00:40:04,172:144:0:27,Regularly2
00:40:05,172:144:0:24,Often3
00:40:06,175:144:22:3,Regularly1
00:40:07,172:144:0:28,Often4
00:40:08,172:144:0:37,Often2
00:40:09,172:144:0:23,Often6
00:40:10,172:144:0:28,Regularly1
00:40:11,172:144:0:27,Often4
00:40:12,172:144:0:27,Regularly1
00:40:13,172:144:0:36,Rarely
00:40:14,172:144:0:34,Often5
00:40:15,172:144:0:34,Often3
00:40:16,175:144:22:4,Rarely
00:40:17,172:144:0:22,Sometimes2
00:40:18,172:144:0:27,Often7
00:40:19,172:144:0:23,Often8
00:40:20,172:144:0:32,Regularly2
00:40:21,172:144:0:24,Sometimes1
00:40:22,172:144:0:34,Sometimes2
00:40:23,172:144:0:36,Often2
00:40:24,172:144:0:24,Often8
00:40:25,172:144:0:28,Often7
00:40:26,172:144:0:29,Often1
00:40:27,172:144:0:34,Often7
00:40:28,172:144:0:26,Regularly2
00:40:29,175:144:22:2,Rarely
00:40:30,172:144:0:22,Regularly2
00:40:31,172:144:0:28,Often2
00:40:32,172:144:0:25,Often1
00:40:33,172:144:0:24,Often7
00:40:34,172:144:0:24,Often8
00:40:35,175:144:22:5,Sometimes1
00:40:36,172:144:0:37,Sometimes1
00:40:37,172:144:0:35,Often7
00:40:38,172:144:0:36,Often8
00:40:39,172:144:0:33,Regularly3
00:40:40,172:144:0:29,Regularly2
00:40:41,172:144:0:28,Often4
00:40:42,172:144:0:31,Often7
00:40:43,172:144:0:29,Often3
00:40:44,172:144:0:24,Often3
00:40:45,172:144:0:33,Often3
00:40:46,172:144:0:28,Often7
00:40:47,172:144:0:37,Sometimes2
00:40:48,172:144:0:26,Often5
00:40:49,172:144:0:29,Often2
00:40:50,172:144:0:28,Sometimes2
00:40:51,172:144:0:29,Often1
00:40:52,172:144:0:24,Often3
00:40:53,172:144:0:25,Regularly1
00:40:54,172:144:0:35,Rarely
00:40:55,172:144:0:27,Sometimes2
00:40:56,172:144:0:35,Regularly1
00:40:57,175:144:22:6,Regularly3
00:40:58,172:144:0:31,Regularly2
00:40:59,172:144:0:33,Often2
00:41:00,172:144:0:31,Regularly3
00:41:01,172:144:0:36,Often7
00:41:02,172:144:0:33,Regularly3
00:41:03,172:144:0:30,Regularly3
00:41:04,172:144:0:25,Often7
00:41:05,172:144:0:36,Sometimes1
00:41:06,172:144:0:34,Often4
00:41:07,172:144:0:28,Rarely
00:41:08,172:144:0:36,Often4
00:41:09,172:144:0:35,Regularly1
00:41:10,172:144:0:26,Often3
00:41:11,172:144:0:26,Regularly1
00:41:12,175:144:22:3,Rarely
00:41:13,172:144:0:36,Often8
00:41:14,172:144:0:24,Often5
00:41:15,172:144:0:31,Often1
00:41:16,172:144:0:22,Often1
00:41:17,172:144:0:23,Often8
00:41:18,172:144:0:30,Regularly2
00:41:19,172:144:0:35,Often1
00:41:20,172:144:0:34,Rarely
00:41:21,172:144:0:37,Often3
00:41:22,172:144:0:31,Rarely
00:41:23,172:144:0:29,Often6
00:41:24,172:144:0:36,Often7
00:41:25,172:144:0:34,Often6
00:41:26,172:144:0:31,Regularly3
00:41:27,172:144:0:34,Rarely
00:41:28,172:144:0:32,Often7
00:41:29,175:144:22:6,Rarely
00:41:30,172:144:0:35,Regularly3
00:41:31,172:144:0:35,Often2
00:41:32,172:144:0:31,Regularly2
00:41:33,172:144:0:37,Often6
00:41:34,175:144:22:2,Sometimes2
00:41:35,172:144:0:24,Regularly2
00:41:36,172:144:0:27,Often4
00:41:37,172:144:0:26,Often3
00:41:38,172:144:0:26,Regularly1
00:41:39,172:144:0:37,Often6
00:41:40,172:144:0:29,Regularly3
00:41:41,172:144:0:25,Often1
00:41:42,175:144:22:3,Rarely
00:41:43,172:144:0:34,Regularly3
00:41:44,172:144:0:22,Regularly2
00:41:45,172:144:0:24,Often5
00:41:46,172:144:0:27,Often2
00:41:47,172:144:0:23,Sometimes2
00:41:48,172:144:0:36,Often3
00:41:49,172:144:0:27,Regularly1
00:41:50,172:144:0:26,Often3
00:41:51,172:144:0:22,Regularly2
00:41:52,172:144:0:22,Often8
00:41:53,172:144:0:25,Often4
00:41:54,172:144:0:37,Regularly1
00:41:55,172:144:0:36,Regularly1
00:41:56,172:144:0:37,Regularly2
00:41:57,175:144:22:2,Sometimes1
00:41:58,172:144:0:22,Often4
00:41:59,172:144:0:35,Regularly2
00:42:00,172:144:0:29,Often1
00:42:01,172:144:0:29,Regularly2
00:42:02,172:144:0:24,Often6
00:42:03,172:144:0:37,Often7
00:42:04,172:144:0:25,Often8
00:42:05,172:144:0:23,Often6
00:42:06,172:144:0:32,Often1
00:42:07,172:144:0:30,Often1
00:42:08,172:144:0:28,Often3
00:42:09,172:144:0:28,Sometimes1
00:42:10,172:144:0:22,Rarely
00:42:11,172:144:0:33,Regularly1
00:42:12,172:144:0:28,Often6
00:42:13,175:144:22:6,Regularly1
00:42:14,172:144:0:31,Often8
00:42:15,172:144:0:25,Regularly2
00:42:16,172:144:0:36,Often5
00:42:17,172:144:0:33,Often5
00:42:18,172:144:0:36,Often1
00:42:19,172:144:0:27,Often7
00:42:20,172:144:0:26,Often7
00:42:21,172:144:0:37,Sometimes2
00:42:22,172:144:0:29,Regularly2
00:42:23,175:144:22:2,Rarely
00:42:24,172:144:0:31,Regularly1
00:42:25,175:144:22:7,Sometimes1
00:42:26,172:144:0:37,Often2
00:42:27,172:144:0:23,Often6
00:42:28,172:144:0:29,Often3
00:42:29,172:144:0:29,Often2
00:42:30,172:144:0:31,Often8
00:42:31,172:144:0:35,Regularly3
00:42:32,172:144:0:24,Regularly3
00:42:33,172:144:0:35,Often3
00:42:34,172:144:0:28,Often6
00:42:35,175:144:22:6,Sometimes2
00:42:36,172:144:0:23,Often3
00:42:37,172:144:0:31,Regularly2
00:42:38,172:144:0:30,Often2
00:42:39,172:144:0:27,Often6
00:42:40,172:144:0:22,Often6
00:42:41,172:144:0:29,Often8
00:42:42,172:144:0:36,Often2
00:42:43,172:144:0:30,Often7
00:42:44,175:144:22:6,Rarely
00:42:45,172:144:0:36,Regularly1
00:42:46,172:144:0:25,Regularly1
00:42:47,172:144:0:27,Sometimes1
00:42:48,175:144:22:3,Rarely
00:42:49,172:144:0:26,Regularly1
00:42:50,172:144:0:24,Often8
00:42:51,172:144:0:28,Often1
00:42:52,172:144:0:35,Regularly1
00:42:53,172:144:0:30,Often3
00:42:54,172:144:0:25,Often1
00:42:55,172:144:0:33,Often7
00:42:56,172:144:0:29,Regularly1
00:42:57,172:144:0:35,Regularly2
00:42:58,172:144:0:34,Often3
00:42:59,172:144:0:24,Regularly3
00:43:00,172:144:0:24,Rarely
00:43:01,172:144:0:33,Often2
00:43:02,172:144:0:23,Sometimes2
00:43:03,172:144:0:36,Regularly3
00:43:04,172:144:0:26,Rarely
00:43:05,172:144:0:30,Regularly2
00:43:06,172:144:0:27,Often3
00:43:07,172:144:0:22,Regularly1
00:43:08,172:144:0:23,Often2
00:43:09,172:144:0:36,Often6
00:43:10,172:144:0:27,Often7
00:43:11,172:144:0:25,Regularly2
00:43:12,172:144:0:35,Sometimes1
00:43:13,172:144:0:25,Sometimes2
00:43:14,172:144:0:34,Often4
00:43:15,172:144:0:22,Often4
00:43:16,172:144:0:28,Regularly3
00:43:17,172:144:0:25,Regularly1
00:43:18,175:144:22:6,Rarely
00:43:19,172:144:0:30,Often5
00:43:20,172:144:0:30,Often8
00:43:21,172:144:0:37,Often6
00:43:22,172:144:0:24,Regularly1
00:43:23,172:144:0:26,Often1
00:43:24,172:144:0:28,Often2
00:43:25,172:144:0:22,Sometimes2
00:43:26,172:144:0:35,Often3
00:43:27,172:144:0:26,Regularly3
00:43:28,172:144:0:23,Sometimes2
00:43:29,172:144:0:25,Regularly3
00:43:30,172:144:0:23,Regularly3
00:43:31,172:144:0:26,Often4
00:43:32,172:144:0:33,Regularly2
00:43:33,175:144:22:6,Sometimes1
00:43:34,172:144:0:35,Often6
00:43:35,172:144:0:22,Often1
00:43:36,172:144:0:36,Regularly3
00:43:37,172:144:0:35,Often7
00:43:38,172:144:0:22,Sometimes2
00:43:39,172:144:0:27,Regularly1
00:43:40,172:144:0:32,Often4
00:43:41,172:144:0:37,Often5
00:43:42,172:144:0:29,Regularly1
00:43:43,175:144:22:3,Rarely
00:43:44,172:144:0:28,Often3
00:43:45,172:144:0:34,Often5
00:43:46,172:144:0:22,Often1
00:43:47,172:144:0:31,Often4
00:43:48,172:144:0:26,Often4
00:43:49,172:144:0:35,Often6
00:43:50,175:144:22:4,Rarely
00:43:51,172:144:0:29,Often6
00:43:52,172:144:0:36,Often5
00:43:53,172:144:0:29,Rarely
00:43:54,175:144:22:3,Rarely
00:43:55,172:144:0:28,Often7
00:43:56,172:144:0:29,Regularly1
00:43:57,172:144:0:28,Often8
00:43:58,172:144:0:22,Regularly3
00:43:59,172:144:0:28,Often1
00:44:00,172:144:0:35,Sometimes2
00:44:01,172:144:0:28,Regularly3
00:44:02,172:144:0:30,Often3
00:44:03,172:144:0:22,Sometimes2
00:44:04,172:144:0:22,Sometimes1
00:44:05,172:144:0:36,Regularly2
00:44:06,172:144:0:27,Rarely
00:44:07,172:144:0:25,Often1
00:44:08,175:144:22:2,Rarely
00:44:09,172:144:0:28,Often8
00:44:10,172:144:0:24,Rarely
00:44:11,172:144:0:22,Regularly2
00:44:12,175:144:22:5,Regularly1
00:44:13,172:144:0:25,Often2
00:44:14,172:144:0:34,Often2
00:44:15,172:144:0:24,Often7
00:44:16,172:144:0:33,Often4
00:44:17,172:144:0:35,Often2
00:44:18,172:144:0:25,Often7
00:44:19,172:144:0:35,Sometimes1
00:44:20,172:144:0:35,Often7
00:44:21,172:144:0:26,Often4
00:44:22,172:144:0:28,Sometimes2
00:44:23,172:144:0:33,Sometimes2
00:44:24,172:144:0:28,Often2
00:44:25,172:144:0:26,Regularly3
00:44:26,172:144:0:36,Often7
00:44:27,172:144:0:32,Sometimes2
00:44:28,172:144:0:34,Often8
00:44:29,172:144:0:30,Often6
00:44:30,172:144:0:23,Often7
00:44:31,172:144:0:28,Sometimes1
00:44:32,172:144:0:28,Sometimes2
00:44:33,172:144:0:28,Sometimes1
00:44:34,172:144:0:22,Often6
00:44:35,172:144:0:28,Often3
00:44:36,172:144:0:31,Often3
00:44:37,172:144:0:33,Often6
00:44:38,172:144:0:27,Regularly1
00:44:39,172:144:0:28,Sometimes2
00:44:40,172:144:0:36,Regularly3
00:44:41,172:144:0:24,Often2
00:44:42,172:144:0:33,Often2
00:44:43,172:144:0:29,Regularly3
00:44:44,172:144:0:23,Regularly2
00:44:45,172:144:0:37,Often5
00:44:46,172:144:0:33,Sometimes1
00:44:47,172:144:0:24,Often2
00:44:48,172:144:0:24,Often5
00:44:49,175:144:22:6,Rarely
00:44:50,172:144:0:33,Regularly3
00:44:51,172:144:0:22,Often6
00:44:52,172:144:0:29,Sometimes2
00:44:53,172:144:0:35,Regularly2
00:44:54,172:144:0:32,Often7
00:44:55,172:144:0:37,Often6
00:44:56,172:144:0:24,Regularly3
00:44:57,172:144:0:22,Regularly1
00:44:58,172:144:0:31,Sometimes2
00:44:59,172:144:0:25,Often1
00:45:00,172:144:0:29,Often7
00:45:01,172:144:0:30,Rarely
00:45:02,172:144:0:24,Rarely
00:45:03,172:144:0:32,Often3
00:45:04,172:144:0:25,Regularly3
00:45:05,172:144:0:30,Regularly3
00:45:06,172:144:0:25,Often5
00:45:07,172:144:0:28,Often3
00:45:08,172:144:0:31,Often2
00:45:09,172:144:0:33,Sometimes2
00:45:10,172:144:0:25,Often7
00:45:11,172:144:0:25,Sometimes1
00:45:12,172:144:0:27,Regularly1
00:45:13,172:144:0:32,Often8
00:45:14,172:144:0:28,Often1
00:45:15,175:144:22:3,Rarely
00:45:16,172:144:0:22,Often1
00:45:17,172:144:0:27,Sometimes2
00:45:18,172:144:0:37,Often1
00:45:19,172:144:0:33,Often5
00:45:20,172:144:0:32,Often3
00:45:21,172:144:0:35,Often1
00:45:22,172:144:0:25,Rarely
00:45:23,172:144:0:31,Often3
00:45:24,172:144:0:29,Regularly3
00:45:25,172:144:0:37,Often3
00:45:26,172:144:0:31,Often5
00:45:27,172:144:0:22,Often2
00:45:28,172:144:0:22,Often5
00:45:29,172:144:0:26,Regularly3
00:45:30,172:144:0:25,Often1
00:45:31,172:144:0:24,Regularly1
00:45:32,172:144:0:27,Often7
00:45:33,172:144:0:24,Often7
00:45:34,172:144:0:22,Regularly2
00:45:35,172:144:0:33,Sometimes2
00:45:36,172:144:0:23,Rarely
00:45:37,172:144:0:25,Regularly3
00:45:38,172:144:0:33,Often5
00:45:39,172:144:0:34,Often6
00:45:40,172:144:0:31,Often1
00:45:41,172:144:0:30,Regularly1
00:45:42,172:144:0:25,Sometimes2
00:45:43,172:144:0:29,Regularly1
00:45:44,172:144:0:26,Regularly2
00:45:45,172:144:0:33,Often6
00:45:46,172:144:0:23,Often1
00:45:47,172:144:0:27,Often4
00:45:48,172:144:0:33,Often4
00:45:49,172:144:0:25,Regularly3
00:45:50,172:144:0:23,Regularly2
00:45:51,172:144:0:29,Often1
00:45:52,172:144:0:32,Regularly1
00:45:53,172:144:0:37,Often6
00:45:54,172:144:0:28,Often3
00:45:55,172:144:0:28,Regularly3
00:45:56,172:144:0:24,Sometimes2
00:45:57,172:144:0:33,Rarely
00:45:58,172:144:0:28,Rarely
00:45:59,172:144:0:26,Often3
00:46:00,172:144:0:34,Regularly1
00:46:01,172:144:0:28,Sometimes2
00:46:02,172:144:0:32,Often2
00:46:03,172:144:0:28,Regularly1
00:46:04,172:144:0:37,Regularly3
00:46:05,172:144:0:37,Often8
00:46:06,172:144:0:23,Often5
00:46:07,172:144:0:22,Regularly1
00:46:08,172:144:0:23,Often7
00:46:09,172:144:0:30,Regularly1
00:46:10,172:144:0:22,Often7
00:46:11,172:144:0:33,Often5
00:46:12,172:144:0:31,Often7
00:46:13,172:144:0:36,Regularly1
00:46:14,172:144:0:28,Regularly2
00:46:15,172:144:0:30,Sometimes2
00:46:16,175:144:22:3,Regularly3
00:46:17,175:144:22:2,Rarely
00:46:18,172:144:0:29,Regularly3
00:46:19,172:144:0:36,Regularly2
00:46:20,175:144:22:4,Rarely
00:46:21,172:144:0:34,Often4
00:46:22,172:144:0:24,Often7
00:46:23,172:144:0:37,Often2
00:46:24,172:144:0:27,Often3
00:46:25,172:144:0:36,Often8
00:46:26,172:144:0:29,Often3
00:46:27,172:144:0:22,Sometimes2
00:46:28,172:144:0:34,Often1
00:46:29,172:144:0:30,Rarely
00:46:30,172:144:0:37,Sometimes2
00:46:31,172:144:0:28,Often1
00:46:32,172:144:0:37,Often7
00:46:33,172:144:0:29,Sometimes1
00:46:34,172:144:0:33,Regularly3
00:46:35,172:144:0:27,Often7
00:46:36,175:144:22:3,Regularly3
00:46:37,172:144:0:28,Often3
00:46:38,172:144:0:27,Regularly1
00:46:39,175:144:22:5,Rarely
00:46:40,172:144:0:28,Regularly2
00:46:41,172:144:0:32,Regularly3
00:46:42,172:144:0:34,Regularly2
00:46:43,172:144:0:32,Regularly2
00:46:44,172:144:0:23,Sometimes2
00:46:45,172:144:0:37,Often3
00:46:46,172:144:0:29,Often6
00:46:47,172:144:0:32,Often4
00:46:48,172:144:0:24,Often8
00:46:49,172:144:0:28,Sometimes2
00:46:50,175:144:22:4,Rarely
00:46:51,172:144:0:27,Often1
00:46:52,172:144:0:24,Regularly3
00:46:53,172:144:0:33,Regularly1
00:46:54,172:144:0:24,Often6
00:46:55,172:144:0:31,Sometimes1
00:46:56,172:144:0:32,Often2
00:46:57,172:144:0:27,Often1
00:46:58,172:144:0:22,Often6
00:46:59,172:144:0:35,Regularly3
00:47:00,172:144:0:23,Often1
00:47:01,172:144:0:35,Often6
00:47:02,172:144:0:22,Rarely
00:47:03,172:144:0:30,Often2
00:47:04,172:144:0:36,Often6
00:47:05,172:144:0:26,Often3
00:47:06,172:144:0:32,Often8
00:47:07,172:144:0:31,Often7
00:47:08,172:144:0:26,Sometimes1
00:47:09,172:144:0:25,Often3
00:47:10,172:144:0:29,Often4
00:47:11,172:144:0:32,Often6
00:47:12,172:144:0:35,Sometimes2
00:47:13,172:144:0:32,Often2
00:47:14,172:144:0:28,Often5
00:47:15,172:144:0:23,Regularly1
00:47:16,172:144:0:34,Often4
00:47:17,172:144:0:33,Often3
00:47:18,172:144:0:22,Regularly3
00:47:19,172:144:0:37,Often5
00:47:20,172:144:0:35,Often4
00:47:21,175:144:22:2,Rarely
00:47:22,172:144:0:29,Often7
00:47:23,172:144:0:36,Often4
00:47:24,172:144:0:35,Sometimes2
00:47:25,172:144:0:25,Often5
00:47:26,172:144:0:33,Often5
00:47:27,172:144:0:34,Sometimes2
00:47:28,172:144:0:25,Sometimes1
00:47:29,172:144:0:24,Sometimes1
00:47:30,172:144:0:31,Often7
00:47:31,172:144:0:35,Regularly2
00:47:32,172:144:0:22,Often1
00:47:33,172:144:0:22,Regularly1
00:47:34,172:144:0:23,Sometimes2
00:47:35,172:144:0:30,Sometimes1
00:47:36,172:144:0:22,Often8
00:47:37,172:144:0:25,Sometimes1
00:47:38,175:144:22:7,Regularly3
00:47:39,172:144:0:31,Regularly2
00:47:40,172:144:0:30,Often4
00:47:41,172:144:0:28,Often3
00:47:42,172:144:0:35,Often5
00:47:43,172:144:0:35,Often8
00:47:44,172:144:0:25,Often6
00:47:45,172:144:0:37,Often4
00:47:46,172:144:0:33,Often1
00:47:47,172:144:0:36,Sometimes2
00:47:48,172:144:0:26,Often7
00:47:49,172:144:0:30,Often6
00:47:50,172:144:0:24,Regularly3
00:47:51,172:144:0:36,Regularly2
00:47:52,172:144:0:25,Often8
00:47:53,172:144:0:24,Often5
00:47:54,172:144:0:30,Often8
00:47:55,172:144:0:33,Rarely
00:47:56,172:144:0:24,Often5
00:47:57,172:144:0:27,Often6
00:47:58,172:144:0:22,Often4
00:47:59,172:144:0:34,Often2
00:48:00,175:144:22:6,Rarely
00:48:01,172:144:0:37,Often4
00:48:02,172:144:0:35,Often8
00:48:03,172:144:0:31,Often7
00:48:04,172:144:0:29,Regularly3
00:48:05,172:144:0:29,Often1
00:48:06,172:144:0:33,Often1
00:48:07,172:144:0:24,Rarely
00:48:08,172:144:0:32,Often1
00:48:09,172:144:0:32,Often5
00:48:10,172:144:0:22,Regularly3
00:48:11,172:144:0:26,Often2
00:48:12,172:144:0:35,Often7
00:48:13,172:144:0:23,Regularly1
00:48:14,175:144:22:6,Sometimes1
00:48:15,172:144:0:28,Often4
00:48:16,172:144:0:34,Often5
00:48:17,172:144:0:30,Often5
00:48:18,172:144:0:26,Often4
00:48:19,172:144:0:28,Often5
00:48:20,172:144:0:26,Often4
00:48:21,172:144:0:25,Regularly3
00:48:22,172:144:0:26,Often7
00:48:23,172:144:0:37,Often3
00:48:24,172:144:0:31,Often2
00:48:25,172:144:0:24,Often6
00:48:26,172:144:0:23,Regularly1
00:48:27,172:144:0:25,Often3
00:48:28,172:144:0:25,Often1
00:48:29,172:144:0:30,Sometimes2
00:48:30,172:144:0:30,Sometimes1
00:48:31,172:144:0:29,Often1
00:48:32,172:144:0:26,Often3
00:48:33,172:144:0:23,Often3
00:48:34,175:144:22:4,Sometimes1
00:48:35,172:144:0:27,Often5
00:48:36,172:144:0:31,Often4
00:48:37,172:144:0:30,Regularly1
00:48:38,172:144:0:26,Often7
00:48:39,172:144:0:35,Often6
00:48:40,172:144:0:33,Often1
00:48:41,172:144:0:22,Regularly1
00:48:42,172:144:0:25,Regularly3
00:48:43,172:144:0:31,Often4
00:48:44,172:144:0:35,Often8
00:48:45,172:144:0:23,Often4
00:48:46,172:144:0:26,Regularly2
00:48:47,172:144:0:27,Often3
00:48:48,172:144:0:35,Often4
00:48:49,172:144:0:35,Often4
00:48:50,172:144:0:31,Often7
00:48:51,172:144:0:33,Regularly3
00:48:52,172:144:0:22,Often1
00:48:53,172:144:0:31,Regularly2
00:48:54,172:144:0:37,Often5
00:48:55,172:144:0:37,Rarely
00:48:56,172:144:0:26,Often8
00:48:57,172:144:0:23,Regularly3
00:48:58,172:144:0:31,Regularly1
00:48:59,172:144:0:29,Regularly2
00:49:00,172:144:0:22,Often6
00:49:01,172:144:0:32,Often7
00:49:02,172:144:0:25,Often3
00:49:03,172:144:0:25,Regularly3
00:49:04,175:144:22:5,Regularly1
00:49:05,175:144:22:3,Often2
00:49:06,172:144:0:26,Sometimes2
00:49:07,172:144:0:29,Often4
00:49:08,172:144:0:31,Regularly1
00:49:09,172:144:0:28,Often6
00:49:10,172:144:0:33,Often5
00:49:11,172:144:0:31,Often8
00:49:12,172:144:0:28,Regularly2
00:49:13,172:144:0:34,Often7
00:49:14,172:144:0:27,Often6
00:49:15,172:144:0:24,Often6
00:49:16,172:144:0:29,Regularly2
00:49:17,172:144:0:30,Often1
00:49:18,172:144:0:35,Often2
00:49:19,172:144:0:23,Sometimes2
00:49:20,175:144:22:3,Rarely
00:49:21,172:144:0:27,Often7
00:49:22,172:144:0:29,Often8
00:49:23,172:144:0:22,Often8
00:49:24,172:144:0:25,Often4
00:49:25,172:144:0:26,Regularly2
00:49:26,172:144:0:37,Regularly2
00:49:27,172:144:0:32,Regularly2
00:49:28,175:144:22:4,Rarely
00:49:29,172:144:0:28,Sometimes2
00:49:30,172:144:0:27,Often6
00:49:31,172:144:0:27,Regularly2
00:49:32,172:144:0:30,Often8
00:49:33,172:144:0:31,Regularly1
00:49:34,172:144:0:29,Often3
00:49:35,172:144:0:29,Often3
00:49:36,172:144:0:25,Often8
00:49:37,172:144:0:33,Often8
00:49:38,175:144:22:6,Rarely
00:49:39,172:144:0:23,Often3
00:49:40,172:144:0:31,Often3
00:49:41,172:144:0:30,Often8
00:49:42,172:144:0:35,Regularly3
00:49:43,172:144:0:22,Often2
00:49:44,172:144:0:26,Regularly3
00:49:45,172:144:0:30,Often5
00:49:46,172:144:0:23,Regularly1
00:49:47,172:144:0:25,Often3
00:49:48,172:144:0:32,Often2
00:49:49,175:144:22:4,Sometimes1
00:49:50,175:144:22:7,Sometimes1
00:49:51,172:144:0:26,Often8
00:49:52,172:144:0:28,Often7
00:49:53,172:144:0:33,Sometimes1
00:49:54,172:144:0:28,Often3
00:49:55,175:144:22:6,Rarely
00:49:56,172:144:0:25,Often4
00:49:57,172:144:0:25,Rarely
00:49:58,175:144:22:5,Sometimes1
00:49:59,172:144:0:23,Often7
00:50:00,172:144:0:29,Often7
00:50:01,172:144:0:22,Often1
00:50:02,172:144:0:33,Regularly2
00:50:03,172:144:0:26,Regularly1
00:50:04,172:144:0:36,Regularly2
00:50:05,172:144:0:23,Regularly2
00:50:06,172:144:0:37,Often2
00:50:07,172:144:0:34,Often2
00:50:08,172:144:0:24,Often6
00:50:09,172:144:0:31,Often3
00:50:10,175:144:22:4,Rarely
00:50:11,175:144:22:6,Regularly1
00:50:12,172:144:0:33,Often3
00:50:13,172:144:0:26,Often4
00:50:14,172:144:0:32,Often5
00:50:15,172:144:0:22,Rarely
00:50:16,172:144:0:36,Often6
00:50:17,172:144:0:22,Often5
00:50:18,172:144:0:27,Often4
00:50:19,172:144:0:30,Often5
00:50:20,172:144:0:28,Often8
00:50:21,172:144:0:32,Often7
00:50:22,175:144:22:7,Rarely
00:50:23,172:144:0:24,Sometimes2
00:50:24,172:144:0:25,Regularly1
00:50:25,172:144:0:36,Often7
00:50:26,172:144:0:32,Regularly1
00:50:27,172:144:0:34,Often4
00:50:28,172:144:0:26,Often1
00:50:29,172:144:0:23,Often1
00:50:30,172:144:0:34,Regularly3
00:50:31,175:144:22:5,Rarely
00:50:32,172:144:0:33,Often3
00:50:33,172:144:0:36,Regularly3
00:50:34,172:144:0:36,Often8
00:50:35,172:144:0:34,Often7
00:50:36,172:144:0:35,Sometimes1
00:50:37,175:144:22:5,Sometimes1
00:50:38,172:144:0:27,Often2
00:50:39,172:144:0:34,Regularly1
00:50:40,172:144:0:29,Often1
00:50:41,172:144:0:22,Regularly3
00:50:42,172:144:0:31,Sometimes2
00:50:43,172:144:0:35,Often7
00:50:44,172:144:0:29,Often3
00:50:45,172:144:0:25,Often5
00:50:46,172:144:0:25,Often7
00:50:47,172:144:0:23,Often5
00:50:48,172:144:0:36,Sometimes1
00:50:49,172:144:0:24,Sometimes2
00:50:50,172:144:0:22,Often8
00:50:51,172:144:0:29,Often4
00:50:52,172:144:0:27,Rarely
00:50:53,172:144:0:27,Sometimes2
00:50:54,172:144:0:27,Often2
00:50:55,172:144:0:36,Often5
00:50:56,172:144:0:37,Often2
00:50:57,172:144:0:28,Sometimes2
00:50:58,172:144:0:31,Often6
00:50:59,172:144:0:28,Often2
00:51:00,172:144:0:25,Regularly3
00:51:01,172:144:0:35,Often8
00:51:02,172:144:0:33,Often7
00:51:03,172:144:0:36,Often1
00:51:04,172:144:0:33,Often7
00:51:05,172:144:0:27,Often3
00:51:06,172:144:0:32,Often2
00:51:07,172:144:0:29,Often5
00:51:08,172:144:0:35,Often4
00:51:09,172:144:0:34,Regularly1
00:51:10,172:144:0:24,Sometimes2
00:51:11,172:144:0:34,Regularly2
00:51:12,172:144:0:37,Rarely
00:51:13,172:144:0:29,Sometimes1
00:51:14,172:144:0:25,Regularly3
00:51:15,172:144:0:31,Often2
00:51:16,172:144:0:30,Often6
00:51:17,172:144:0:28,Often4
00:51:18,172:144:0:29,Regularly3
00:51:19,172:144:0:35,Often1
00:51:20,172:144:0:37,Regularly3
00:51:21,172:144:0:30,Regularly2
00:51:22,172:144:0:33,Regularly1
00:51:23,172:144:0:33,Rarely
00:51:24,172:144:0:22,Sometimes1
00:51:25,172:144:0:24,Rarely
00:51:26,172:144:0:26,Rarely
00:51:27,172:144:0:23,Often4
00:51:28,172:144:0:31,Often3
00:51:29,172:144:0:34,Sometimes2
00:51:30,175:144:22:4,Regularly2
00:51:31,172:144:0:30,Regularly3
00:51:32,172:144:0:28,Regularly1
00:51:33,172:144:0:33,Often7
00:51:34,172:144:0:23,Often7
00:51:35,172:144:0:33,Often6
00:51:36,172:144:0:29,Often6
00:51:37,172:144:0:26,Often3
00:51:38,172:144:0:30,Regularly2
00:51:39,172:144:0:34,Often8
00:51:40,172:144:0:30,Often2
00:51:41,172:144:0:22,Sometimes2
00:51:42,172:144:0:28,Regularly3
00:51:43,172:144:0:24,Rarely
00:51:44,172:144:0:23,Often7
00:51:45,172:144:0:26,Regularly2
00:51:46,172:144:0:22,Often4
00:51:47,172:144:0:22,Often4
